Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_96_245,VGND,li1,119.6000,272.0000,0.000109
FILLER_96_233,VGND,li1,115.4600,272.0000,0.000105
FILLER_96_221,VGND,li1,109.9400,272.0000,0.000100
FILLER_96_209,VGND,li1,104.4200,272.0000,0.000097
FILLER_96_197,VGND,li1,98.9000,272.0000,0.000092
FILLER_96_195,VGND,li1,95.4500,272.0000,0.000088
FILLER_96_189,VGND,li1,93.8400,272.0000,0.000088
FILLER_96_177,VGND,li1,89.7000,272.0000,0.000085
FILLER_96_165,VGND,li1,84.1800,272.0000,0.000079
FILLER_96_153,VGND,li1,78.6600,272.0000,0.000076
FILLER_96_141,VGND,li1,73.1400,272.0000,0.000072
FILLER_96_139,VGND,li1,69.6900,272.0000,0.000069
FILLER_96_133,VGND,li1,68.0800,272.0000,0.000066
FILLER_96_121,VGND,li1,63.9400,272.0000,0.000062
FILLER_96_109,VGND,li1,58.4200,272.0000,0.000053
FILLER_96_97,VGND,li1,52.9000,272.0000,0.000048
FILLER_96_85,VGND,li1,47.3800,272.0000,0.000041
FILLER_96_83,VGND,li1,43.9300,272.0000,0.000034
FILLER_96_77,VGND,li1,42.3200,272.0000,0.000034
FILLER_96_65,VGND,li1,38.1800,272.0000,0.000029
FILLER_96_53,VGND,li1,32.6600,272.0000,0.000022
FILLER_96_41,VGND,li1,27.1400,272.0000,0.000015
FILLER_96_29,VGND,li1,21.6200,272.0000,0.000013
FILLER_96_27,VGND,li1,18.1700,272.0000,0.000013
FILLER_96_15,VGND,li1,15.1800,272.0000,0.000013
FILLER_96_3,VGND,li1,9.6600,272.0000,0.000013
FILLER_95_614,VGND,li1,288.4200,272.0000,0.000833
FILLER_95_593,VGND,li1,280.1400,272.0000,0.000814
FILLER_95_581,VGND,li1,275.5400,272.0000,0.000797
FILLER_95_571,VGND,li1,268.6400,272.0000,0.000771
FILLER_95_551,VGND,li1,259.4400,272.0000,0.000742
FILLER_95_537,VGND,li1,253.0000,272.0000,0.000718
FILLER_95_516,VGND,li1,243.1100,272.0000,0.000680
FILLER_95_508,VGND,li1,241.0400,272.0000,0.000661
FILLER_95_498,VGND,li1,235.2900,272.0000,0.000623
FILLER_95_492,VGND,li1,232.0700,272.0000,0.000592
FILLER_95_482,VGND,li1,227.7000,272.0000,0.000567
FILLER_95_474,VGND,li1,225.4000,272.0000,0.000542
FILLER_95_461,VGND,li1,218.5000,272.0000,0.000500
FILLER_95_440,VGND,li1,209.7600,272.0000,0.000425
FILLER_95_428,VGND,li1,203.0900,272.0000,0.000377
FILLER_95_404,VGND,li1,191.8200,272.0000,0.000257
FILLER_95_393,VGND,li1,187.6800,272.0000,0.000231
FILLER_95_391,VGND,li1,185.6100,272.0000,0.000207
FILLER_95_383,VGND,li1,183.5400,272.0000,0.000188
FILLER_95_377,VGND,li1,179.1700,272.0000,0.000133
FILLER_95_353,VGND,li1,168.1300,272.0000,0.000146
FILLER_95_349,VGND,li1,166.9800,272.0000,0.000146
FILLER_95_337,VGND,li1,163.3000,272.0000,0.000143
FILLER_95_335,VGND,li1,159.8500,272.0000,0.000139
FILLER_95_329,VGND,li1,158.2400,272.0000,0.000139
FILLER_95_317,VGND,li1,154.1000,272.0000,0.000136
FILLER_95_305,VGND,li1,148.5800,272.0000,0.000131
FILLER_95_293,VGND,li1,143.0600,272.0000,0.000127
FILLER_95_281,VGND,li1,137.5400,272.0000,0.000123
FILLER_95_279,VGND,li1,134.0900,272.0000,0.000119
FILLER_95_273,VGND,li1,132.4800,272.0000,0.000119
FILLER_95_261,VGND,li1,128.3400,272.0000,0.000115
FILLER_95_249,VGND,li1,122.8200,272.0000,0.000110
FILLER_95_237,VGND,li1,117.3000,272.0000,0.000107
FILLER_95_225,VGND,li1,111.7800,272.0000,0.000102
FILLER_95_223,VGND,li1,108.3300,272.0000,0.000098
FILLER_95_217,VGND,li1,106.7200,272.0000,0.000098
FILLER_95_205,VGND,li1,102.5800,272.0000,0.000095
FILLER_95_193,VGND,li1,97.0600,272.0000,0.000090
FILLER_95_181,VGND,li1,91.5400,272.0000,0.000086
FILLER_95_169,VGND,li1,86.0200,272.0000,0.000082
FILLER_95_167,VGND,li1,82.5700,272.0000,0.000079
FILLER_95_159,VGND,li1,80.5000,272.0000,0.000078
FILLER_95_147,VGND,li1,75.9000,272.0000,0.000074
FILLER_95_133,VGND,li1,66.9300,272.0000,0.000066
FILLER_95_125,VGND,li1,64.8600,272.0000,0.000062
FILLER_95_113,VGND,li1,60.2600,272.0000,0.000057
FILLER_95_111,VGND,li1,56.8100,272.0000,0.000051
FILLER_95_105,VGND,li1,55.2000,272.0000,0.000051
FILLER_95_93,VGND,li1,51.0600,272.0000,0.000045
FILLER_95_81,VGND,li1,45.5400,272.0000,0.000037
FILLER_95_69,VGND,li1,40.0200,272.0000,0.000031
FILLER_95_57,VGND,li1,34.5000,272.0000,0.000025
FILLER_95_55,VGND,li1,31.0500,272.0000,0.000019
FILLER_95_51,VGND,li1,29.9000,272.0000,0.000019
FILLER_95_39,VGND,li1,26.2200,272.0000,0.000013
FILLER_95_27,VGND,li1,20.7000,272.0000,0.000013
FILLER_95_15,VGND,li1,15.1800,272.0000,0.000013
FILLER_95_3,VGND,li1,9.6600,272.0000,0.000013
FILLER_94_597,VGND,li1,281.9800,266.5600,0.000730
FILLER_94_593,VGND,li1,278.5300,266.5600,0.000722
FILLER_94_589,VGND,li1,277.3800,266.5600,0.000715
FILLER_94_549,VGND,li1,258.5200,266.5600,0.000651
FILLER_94_531,VGND,li1,250.0100,266.5600,0.000624
FILLER_94_521,VGND,li1,245.4100,266.5600,0.000603
FILLER_94_513,VGND,li1,243.3400,266.5600,0.000593
FILLER_94_489,VGND,li1,230.6900,266.5600,0.000521
FILLER_94_475,VGND,li1,224.2500,266.5600,0.000487
FILLER_94_461,VGND,li1,218.9600,266.5600,0.000451
FILLER_94_449,VGND,li1,214.8200,266.5600,0.000412
FILLER_94_437,VGND,li1,209.3000,266.5600,0.000374
FILLER_94_421,VGND,li1,201.0200,266.5600,0.000321
FILLER_94_419,VGND,li1,198.4900,266.5600,0.000293
FILLER_94_413,VGND,li1,196.8800,266.5600,0.000293
FILLER_94_404,VGND,li1,192.7400,266.5600,0.000263
FILLER_94_375,VGND,li1,178.2500,266.5600,0.000131
FILLER_94_361,VGND,li1,172.2700,266.5600,0.000138
FILLER_94_353,VGND,li1,168.3600,266.5600,0.000139
FILLER_94_345,VGND,li1,166.0600,266.5600,0.000139
FILLER_94_333,VGND,li1,161.4600,266.5600,0.000140
FILLER_94_321,VGND,li1,155.9400,266.5600,0.000141
FILLER_94_309,VGND,li1,150.4200,266.5600,0.000141
FILLER_94_307,VGND,li1,146.9700,266.5600,0.000142
FILLER_94_301,VGND,li1,145.3600,266.5600,0.000142
FILLER_94_289,VGND,li1,141.2200,266.5600,0.000143
FILLER_94_277,VGND,li1,135.7000,266.5600,0.000143
FILLER_94_265,VGND,li1,130.1800,266.5600,0.000144
FILLER_94_253,VGND,li1,124.6600,266.5600,0.000145
FILLER_94_251,VGND,li1,121.2100,266.5600,0.000146
FILLER_94_245,VGND,li1,119.6000,266.5600,0.000146
FILLER_94_233,VGND,li1,115.4600,266.5600,0.000146
FILLER_94_221,VGND,li1,109.9400,266.5600,0.000147
FILLER_94_209,VGND,li1,104.4200,266.5600,0.000148
FILLER_94_197,VGND,li1,98.9000,266.5600,0.000148
FILLER_94_188,VGND,li1,93.8400,266.5600,0.000149
FILLER_94_176,VGND,li1,89.2400,266.5600,0.000150
FILLER_94_164,VGND,li1,83.7200,266.5600,0.000150
FILLER_94_152,VGND,li1,78.2000,266.5600,0.000151
FILLER_94_139,VGND,li1,69.6900,266.5600,0.000139
FILLER_94_133,VGND,li1,68.0800,266.5600,0.000139
FILLER_94_121,VGND,li1,63.9400,266.5600,0.000128
FILLER_94_109,VGND,li1,58.4200,266.5600,0.000111
FILLER_94_97,VGND,li1,52.9000,266.5600,0.000099
FILLER_94_85,VGND,li1,47.3800,266.5600,0.000085
FILLER_94_83,VGND,li1,43.9300,266.5600,0.000071
FILLER_94_77,VGND,li1,42.3200,266.5600,0.000071
FILLER_94_65,VGND,li1,38.1800,266.5600,0.000061
FILLER_94_53,VGND,li1,32.6600,266.5600,0.000046
FILLER_94_41,VGND,li1,27.1400,266.5600,0.000032
FILLER_94_29,VGND,li1,21.6200,266.5600,0.000026
FILLER_94_27,VGND,li1,18.1700,266.5600,0.000026
FILLER_94_15,VGND,li1,15.1800,266.5600,0.000026
FILLER_94_3,VGND,li1,9.6600,266.5600,0.000026
FILLER_93_582,VGND,li1,273.7000,266.5600,0.000706
FILLER_93_574,VGND,li1,271.4000,266.5600,0.000698
FILLER_93_568,VGND,li1,267.0300,266.5600,0.000684
FILLER_93_557,VGND,li1,262.4300,266.5600,0.000668
FILLER_93_521,VGND,li1,245.6400,266.5600,0.000603
FILLER_93_513,VGND,li1,243.3400,266.5600,0.000593
FILLER_93_503,VGND,li1,237.1300,266.5600,0.000563
FILLER_93_461,VGND,li1,218.0400,266.5600,0.000433
FILLER_93_455,VGND,li1,215.0500,266.5600,0.000412
FILLER_93_447,VGND,li1,211.3700,266.5600,0.000390
FILLER_93_424,VGND,li1,200.7900,266.5600,0.000321
FILLER_93_418,VGND,li1,199.1800,266.5600,0.000308
FILLER_93_406,VGND,li1,195.0400,266.5600,0.000278
FILLER_93_377,VGND,li1,179.1700,266.5600,0.000152
FILLER_93_373,VGND,li1,178.0200,266.5600,0.000131
FILLER_93_349,VGND,li1,166.9800,266.5600,0.000139
FILLER_93_337,VGND,li1,163.3000,266.5600,0.000140
FILLER_93_335,VGND,li1,159.8500,266.5600,0.000140
FILLER_93_329,VGND,li1,158.2400,266.5600,0.000140
FILLER_93_317,VGND,li1,154.1000,266.5600,0.000141
FILLER_93_305,VGND,li1,148.5800,266.5600,0.000142
FILLER_93_293,VGND,li1,143.0600,266.5600,0.000142
FILLER_93_281,VGND,li1,137.5400,266.5600,0.000143
FILLER_93_279,VGND,li1,134.0900,266.5600,0.000144
FILLER_93_273,VGND,li1,132.4800,266.5600,0.000144
FILLER_93_261,VGND,li1,128.3400,266.5600,0.000144
FILLER_93_249,VGND,li1,122.8200,266.5600,0.000145
FILLER_93_237,VGND,li1,117.3000,266.5600,0.000146
FILLER_93_225,VGND,li1,111.7800,266.5600,0.000147
FILLER_93_223,VGND,li1,108.3300,266.5600,0.000147
FILLER_93_217,VGND,li1,106.7200,266.5600,0.000147
FILLER_93_205,VGND,li1,102.5800,266.5600,0.000148
FILLER_93_193,VGND,li1,97.0600,266.5600,0.000149
FILLER_93_181,VGND,li1,91.5400,266.5600,0.000149
FILLER_93_169,VGND,li1,86.0200,266.5600,0.000150
FILLER_93_167,VGND,li1,82.5700,266.5600,0.000151
FILLER_93_161,VGND,li1,80.9600,266.5600,0.000151
FILLER_93_149,VGND,li1,76.8200,266.5600,0.000151
FILLER_93_137,VGND,li1,71.3000,266.5600,0.000145
FILLER_93_125,VGND,li1,65.7800,266.5600,0.000133
FILLER_93_113,VGND,li1,60.2600,266.5600,0.000119
FILLER_93_111,VGND,li1,56.8100,266.5600,0.000105
FILLER_93_105,VGND,li1,55.2000,266.5600,0.000105
FILLER_93_93,VGND,li1,51.0600,266.5600,0.000094
FILLER_93_81,VGND,li1,45.5400,266.5600,0.000077
FILLER_93_69,VGND,li1,40.0200,266.5600,0.000065
FILLER_93_57,VGND,li1,34.5000,266.5600,0.000051
FILLER_93_55,VGND,li1,31.0500,266.5600,0.000039
FILLER_93_51,VGND,li1,29.9000,266.5600,0.000039
FILLER_93_39,VGND,li1,26.2200,266.5600,0.000026
FILLER_93_27,VGND,li1,20.7000,266.5600,0.000026
FILLER_93_15,VGND,li1,15.1800,266.5600,0.000026
FILLER_93_3,VGND,li1,9.6600,266.5600,0.000026
FILLER_92_597,VGND,li1,280.8300,261.1200,0.000801
FILLER_92_587,VGND,li1,275.7700,261.1200,0.000780
FILLER_92_575,VGND,li1,272.7800,261.1200,0.000773
FILLER_92_563,VGND,li1,267.2600,261.1200,0.000746
FILLER_92_555,VGND,li1,261.0500,261.1200,0.000729
FILLER_92_533,VGND,li1,250.9300,261.1200,0.000681
FILLER_92_511,VGND,li1,241.0400,261.1200,0.000637
FILLER_92_477,VGND,li1,225.4000,261.1200,0.000539
FILLER_92_474,VGND,li1,224.0200,261.1200,0.000527
FILLER_92_448,VGND,li1,211.8300,261.1200,0.000448
FILLER_92_430,VGND,li1,203.5500,261.1200,0.000382
FILLER_92_373,VGND,li1,177.5600,261.1200,0.000136
FILLER_92_365,VGND,li1,175.2600,261.1200,0.000142
FILLER_92_362,VGND,li1,172.5000,261.1200,0.000145
FILLER_92_350,VGND,li1,167.2100,261.1200,0.000154
FILLER_92_338,VGND,li1,163.7600,261.1200,0.000159
FILLER_92_326,VGND,li1,158.2400,261.1200,0.000166
FILLER_92_307,VGND,li1,146.9700,261.1200,0.000178
FILLER_92_301,VGND,li1,145.3600,261.1200,0.000178
FILLER_92_289,VGND,li1,141.2200,261.1200,0.000175
FILLER_92_277,VGND,li1,135.7000,261.1200,0.000170
FILLER_92_265,VGND,li1,130.1800,261.1200,0.000167
FILLER_92_253,VGND,li1,124.6600,261.1200,0.000163
FILLER_92_251,VGND,li1,121.2100,261.1200,0.000160
FILLER_92_245,VGND,li1,119.6000,261.1200,0.000160
FILLER_92_233,VGND,li1,115.4600,261.1200,0.000157
FILLER_92_221,VGND,li1,109.9400,261.1200,0.000152
FILLER_92_209,VGND,li1,104.4200,261.1200,0.000149
FILLER_92_197,VGND,li1,98.9000,261.1200,0.000145
FILLER_92_188,VGND,li1,93.8400,261.1200,0.000142
FILLER_92_176,VGND,li1,89.2400,261.1200,0.000138
FILLER_92_164,VGND,li1,83.7200,261.1200,0.000134
FILLER_92_152,VGND,li1,78.2000,261.1200,0.000130
FILLER_92_147,VGND,li1,73.3700,261.1200,0.000121
FILLER_92_141,VGND,li1,71.7600,261.1200,0.000121
FILLER_92_139,VGND,li1,69.6900,261.1200,0.000113
FILLER_92_133,VGND,li1,68.0800,261.1200,0.000113
FILLER_92_121,VGND,li1,63.9400,261.1200,0.000104
FILLER_92_109,VGND,li1,58.4200,261.1200,0.000090
FILLER_92_97,VGND,li1,52.9000,261.1200,0.000081
FILLER_92_85,VGND,li1,47.3800,261.1200,0.000069
FILLER_92_83,VGND,li1,43.9300,261.1200,0.000058
FILLER_92_77,VGND,li1,42.3200,261.1200,0.000058
FILLER_92_65,VGND,li1,38.1800,261.1200,0.000049
FILLER_92_53,VGND,li1,32.6600,261.1200,0.000037
FILLER_92_41,VGND,li1,27.1400,261.1200,0.000026
FILLER_92_29,VGND,li1,21.6200,261.1200,0.000021
FILLER_92_27,VGND,li1,18.1700,261.1200,0.000021
FILLER_92_15,VGND,li1,15.1800,261.1200,0.000021
FILLER_92_3,VGND,li1,9.6600,261.1200,0.000021
FILLER_91_615,VGND,li1,288.6500,261.1200,0.000821
FILLER_91_589,VGND,li1,276.9200,261.1200,0.000788
FILLER_91_581,VGND,li1,274.6200,261.1200,0.000780
FILLER_91_569,VGND,li1,270.0200,261.1200,0.000762
FILLER_91_565,VGND,li1,265.6500,261.1200,0.000746
FILLER_91_561,VGND,li1,263.8100,261.1200,0.000737
FILLER_91_556,VGND,li1,262.2000,261.1200,0.000729
FILLER_91_514,VGND,li1,243.3400,261.1200,0.000649
FILLER_91_505,VGND,li1,239.2000,261.1200,0.000619
FILLER_91_503,VGND,li1,237.1300,261.1200,0.000609
FILLER_91_480,VGND,li1,227.0100,261.1200,0.000554
FILLER_91_449,VGND,li1,212.2900,261.1200,0.000448
FILLER_91_418,VGND,li1,198.0300,261.1200,0.000326
FILLER_91_414,VGND,li1,196.8800,261.1200,0.000326
FILLER_91_405,VGND,li1,192.0500,261.1200,0.000270
FILLER_91_399,VGND,li1,190.4400,261.1200,0.000270
FILLER_91_377,VGND,li1,179.1700,261.1200,0.000136
FILLER_91_373,VGND,li1,178.0200,261.1200,0.000136
FILLER_91_361,VGND,li1,174.3400,261.1200,0.000142
FILLER_91_349,VGND,li1,168.8200,261.1200,0.000154
FILLER_91_337,VGND,li1,163.3000,261.1200,0.000159
FILLER_91_334,VGND,li1,159.6200,261.1200,0.000166
FILLER_91_322,VGND,li1,156.4000,261.1200,0.000169
FILLER_91_293,VGND,li1,141.2200,261.1200,0.000175
FILLER_91_281,VGND,li1,137.5400,261.1200,0.000172
FILLER_91_279,VGND,li1,134.0900,261.1200,0.000169
FILLER_91_273,VGND,li1,132.4800,261.1200,0.000169
FILLER_91_261,VGND,li1,128.3400,261.1200,0.000166
FILLER_91_249,VGND,li1,122.8200,261.1200,0.000161
FILLER_91_237,VGND,li1,117.3000,261.1200,0.000158
FILLER_91_225,VGND,li1,111.7800,261.1200,0.000154
FILLER_91_223,VGND,li1,108.3300,261.1200,0.000151
FILLER_91_217,VGND,li1,106.7200,261.1200,0.000151
FILLER_91_205,VGND,li1,102.5800,261.1200,0.000148
FILLER_91_193,VGND,li1,97.0600,261.1200,0.000143
FILLER_91_181,VGND,li1,91.5400,261.1200,0.000140
FILLER_91_169,VGND,li1,86.0200,261.1200,0.000136
FILLER_91_166,VGND,li1,82.3400,261.1200,0.000134
FILLER_91_158,VGND,li1,80.0400,261.1200,0.000132
FILLER_91_137,VGND,li1,69.9200,261.1200,0.000117
FILLER_91_125,VGND,li1,65.7800,261.1200,0.000108
FILLER_91_113,VGND,li1,60.2600,261.1200,0.000096
FILLER_91_111,VGND,li1,56.8100,261.1200,0.000085
FILLER_91_105,VGND,li1,55.2000,261.1200,0.000085
FILLER_91_93,VGND,li1,51.0600,261.1200,0.000077
FILLER_91_81,VGND,li1,45.5400,261.1200,0.000062
FILLER_91_69,VGND,li1,40.0200,261.1200,0.000053
FILLER_91_57,VGND,li1,34.5000,261.1200,0.000041
FILLER_91_55,VGND,li1,31.0500,261.1200,0.000032
FILLER_91_51,VGND,li1,29.9000,261.1200,0.000032
FILLER_91_39,VGND,li1,26.2200,261.1200,0.000021
FILLER_91_27,VGND,li1,20.7000,261.1200,0.000021
FILLER_91_15,VGND,li1,15.1800,261.1200,0.000021
FILLER_91_3,VGND,li1,9.6600,261.1200,0.000021
FILLER_90_628,VGND,li1,294.8600,255.6800,0.001306
FILLER_90_587,VGND,li1,275.7700,255.6800,0.001230
FILLER_90_579,VGND,li1,273.7000,255.6800,0.001213
FILLER_90_555,VGND,li1,261.2800,255.6800,0.001113
FILLER_90_519,VGND,li1,244.4900,255.6800,0.000955
FILLER_90_513,VGND,li1,242.8800,255.6800,0.000955
FILLER_90_501,VGND,li1,238.7400,255.6800,0.000918
FILLER_90_489,VGND,li1,233.2200,255.6800,0.000866
FILLER_90_477,VGND,li1,227.7000,255.6800,0.000817
FILLER_90_475,VGND,li1,224.2500,255.6800,0.000784
FILLER_90_467,VGND,li1,222.1800,255.6800,0.000767
FILLER_90_399,VGND,li1,189.2900,255.6800,0.000378
FILLER_90_377,VGND,li1,179.1700,255.6800,0.000226
FILLER_90_365,VGND,li1,176.1800,255.6800,0.000253
FILLER_90_363,VGND,li1,172.7300,255.6800,0.000268
FILLER_90_355,VGND,li1,170.6600,255.6800,0.000292
FILLER_90_307,VGND,li1,146.9700,255.6800,0.000366
FILLER_90_301,VGND,li1,145.3600,255.6800,0.000366
FILLER_90_289,VGND,li1,141.2200,255.6800,0.000369
FILLER_90_277,VGND,li1,135.7000,255.6800,0.000372
FILLER_90_265,VGND,li1,130.1800,255.6800,0.000375
FILLER_90_253,VGND,li1,124.6600,255.6800,0.000378
FILLER_90_240,VGND,li1,118.6800,255.6800,0.000382
FILLER_90_228,VGND,li1,113.1600,255.6800,0.000385
FILLER_90_197,VGND,li1,97.0600,255.6800,0.000378
FILLER_90_193,VGND,li1,94.9900,255.6800,0.000373
FILLER_90_181,VGND,li1,91.5400,255.6800,0.000365
FILLER_90_169,VGND,li1,86.0200,255.6800,0.000349
FILLER_90_157,VGND,li1,80.5000,255.6800,0.000332
FILLER_90_138,VGND,li1,69.4600,255.6800,0.000299
FILLER_90_130,VGND,li1,67.1600,255.6800,0.000289
FILLER_90_109,VGND,li1,57.5000,255.6800,0.000243
FILLER_90_97,VGND,li1,52.9000,255.6800,0.000218
FILLER_90_85,VGND,li1,47.3800,255.6800,0.000186
FILLER_90_83,VGND,li1,43.9300,255.6800,0.000157
FILLER_90_77,VGND,li1,42.3200,255.6800,0.000157
FILLER_90_65,VGND,li1,38.1800,255.6800,0.000133
FILLER_90_53,VGND,li1,32.6600,255.6800,0.000101
FILLER_90_41,VGND,li1,27.1400,255.6800,0.000069
FILLER_90_29,VGND,li1,21.6200,255.6800,0.000058
FILLER_90_27,VGND,li1,18.1700,255.6800,0.000058
FILLER_90_15,VGND,li1,15.1800,255.6800,0.000058
FILLER_90_3,VGND,li1,9.6600,255.6800,0.000058
FILLER_89_628,VGND,li1,294.8600,255.6800,0.001306
FILLER_89_614,VGND,li1,288.4200,255.6800,0.001300
FILLER_89_547,VGND,li1,257.3700,255.6800,0.001068
FILLER_89_541,VGND,li1,255.7600,255.6800,0.001068
FILLER_89_517,VGND,li1,244.2600,255.6800,0.000955
FILLER_89_505,VGND,li1,240.5800,255.6800,0.000935
FILLER_89_502,VGND,li1,236.9000,255.6800,0.000901
FILLER_89_493,VGND,li1,232.9900,255.6800,0.000866
FILLER_89_481,VGND,li1,229.5400,255.6800,0.000834
FILLER_89_469,VGND,li1,224.0200,255.6800,0.000784
FILLER_89_457,VGND,li1,218.5000,255.6800,0.000734
FILLER_89_422,VGND,li1,200.3300,255.6800,0.000513
FILLER_89_405,VGND,li1,193.2000,255.6800,0.000436
FILLER_89_393,VGND,li1,189.0600,255.6800,0.000378
FILLER_89_391,VGND,li1,185.6100,255.6800,0.000329
FILLER_89_386,VGND,li1,183.5400,255.6800,0.000300
FILLER_89_374,VGND,li1,180.3200,255.6800,0.000226
FILLER_89_362,VGND,li1,174.8000,255.6800,0.000253
FILLER_89_350,VGND,li1,169.2800,255.6800,0.000292
FILLER_89_341,VGND,li1,163.0700,255.6800,0.000329
FILLER_89_317,VGND,li1,152.0300,255.6800,0.000363
FILLER_89_305,VGND,li1,148.5800,255.6800,0.000365
FILLER_89_293,VGND,li1,143.0600,255.6800,0.000368
FILLER_89_281,VGND,li1,137.5400,255.6800,0.000371
FILLER_89_279,VGND,li1,134.0900,255.6800,0.000374
FILLER_89_273,VGND,li1,132.4800,255.6800,0.000374
FILLER_89_261,VGND,li1,128.3400,255.6800,0.000376
FILLER_89_249,VGND,li1,122.8200,255.6800,0.000380
FILLER_89_237,VGND,li1,117.3000,255.6800,0.000382
FILLER_89_225,VGND,li1,111.7800,255.6800,0.000385
FILLER_89_223,VGND,li1,108.3300,255.6800,0.000388
FILLER_89_219,VGND,li1,107.1800,255.6800,0.000388
FILLER_89_191,VGND,li1,96.1400,255.6800,0.000373
FILLER_89_181,VGND,li1,89.2400,255.6800,0.000358
FILLER_89_169,VGND,li1,86.0200,255.6800,0.000349
FILLER_89_167,VGND,li1,82.5700,255.6800,0.000340
FILLER_89_155,VGND,li1,79.5800,255.6800,0.000332
FILLER_89_143,VGND,li1,74.0600,255.6800,0.000316
FILLER_89_131,VGND,li1,66.7000,255.6800,0.000289
FILLER_89_113,VGND,li1,57.9600,255.6800,0.000243
FILLER_89_111,VGND,li1,56.8100,255.6800,0.000231
FILLER_89_105,VGND,li1,55.2000,255.6800,0.000231
FILLER_89_93,VGND,li1,51.0600,255.6800,0.000207
FILLER_89_81,VGND,li1,45.5400,255.6800,0.000169
FILLER_89_69,VGND,li1,40.0200,255.6800,0.000143
FILLER_89_57,VGND,li1,34.5000,255.6800,0.000112
FILLER_89_55,VGND,li1,31.0500,255.6800,0.000085
FILLER_89_51,VGND,li1,29.9000,255.6800,0.000085
FILLER_89_39,VGND,li1,26.2200,255.6800,0.000058
FILLER_89_27,VGND,li1,20.7000,255.6800,0.000058
FILLER_89_15,VGND,li1,15.1800,255.6800,0.000058
FILLER_89_3,VGND,li1,9.6600,255.6800,0.000058
FILLER_88_578,VGND,li1,271.6300,250.2400,0.001056
FILLER_88_563,VGND,li1,264.7300,250.2400,0.001013
FILLER_88_559,VGND,li1,262.8900,250.2400,0.001000
FILLER_88_553,VGND,li1,260.1300,250.2400,0.000980
FILLER_88_545,VGND,li1,258.0600,250.2400,0.000963
FILLER_88_533,VGND,li1,253.4600,250.2400,0.000930
FILLER_88_531,VGND,li1,250.0100,250.2400,0.000892
FILLER_88_525,VGND,li1,248.4000,250.2400,0.000892
FILLER_88_513,VGND,li1,244.2600,250.2400,0.000861
FILLER_88_489,VGND,li1,230.6900,250.2400,0.000741
FILLER_88_477,VGND,li1,227.7000,250.2400,0.000716
FILLER_88_470,VGND,li1,223.1000,250.2400,0.000656
FILLER_88_458,VGND,li1,218.9600,250.2400,0.000620
FILLER_88_446,VGND,li1,213.4400,250.2400,0.000560
FILLER_88_435,VGND,li1,206.5400,250.2400,0.000483
FILLER_88_429,VGND,li1,203.5500,250.2400,0.000449
FILLER_88_421,VGND,li1,201.0200,250.2400,0.000421
FILLER_88_419,VGND,li1,198.4900,250.2400,0.000392
FILLER_88_413,VGND,li1,196.8800,250.2400,0.000368
FILLER_88_401,VGND,li1,192.7400,250.2400,0.000324
FILLER_88_389,VGND,li1,187.2200,250.2400,0.000250
FILLER_88_377,VGND,li1,181.7000,250.2400,0.000200
FILLER_88_365,VGND,li1,176.1800,250.2400,0.000179
FILLER_88_363,VGND,li1,172.7300,250.2400,0.000204
FILLER_88_357,VGND,li1,171.1200,250.2400,0.000204
FILLER_88_345,VGND,li1,166.9800,250.2400,0.000225
FILLER_88_333,VGND,li1,161.4600,250.2400,0.000253
FILLER_88_315,VGND,li1,150.6500,250.2400,0.000302
FILLER_88_309,VGND,li1,149.0400,250.2400,0.000313
FILLER_88_302,VGND,li1,145.8200,250.2400,0.000322
FILLER_88_297,VGND,li1,142.3700,250.2400,0.000327
FILLER_88_289,VGND,li1,140.3000,250.2400,0.000333
FILLER_88_277,VGND,li1,135.7000,250.2400,0.000343
FILLER_88_265,VGND,li1,130.1800,250.2400,0.000353
FILLER_88_253,VGND,li1,124.6600,250.2400,0.000363
FILLER_88_249,VGND,li1,120.7500,250.2400,0.000367
FILLER_88_237,VGND,li1,117.3000,250.2400,0.000370
FILLER_88_225,VGND,li1,111.7800,250.2400,0.000373
FILLER_88_213,VGND,li1,106.2600,250.2400,0.000377
FILLER_88_193,VGND,li1,94.9900,250.2400,0.000379
FILLER_88_173,VGND,li1,85.7900,250.2400,0.000368
FILLER_88_165,VGND,li1,83.2600,250.2400,0.000360
FILLER_88_156,VGND,li1,77.9700,250.2400,0.000348
FILLER_88_147,VGND,li1,73.3700,250.2400,0.000326
FILLER_88_141,VGND,li1,71.7600,250.2400,0.000326
FILLER_88_139,VGND,li1,69.6900,250.2400,0.000318
FILLER_88_129,VGND,li1,65.0900,250.2400,0.000296
FILLER_88_121,VGND,li1,63.0200,250.2400,0.000286
FILLER_88_109,VGND,li1,58.4200,250.2400,0.000261
FILLER_88_97,VGND,li1,52.9000,250.2400,0.000232
FILLER_88_85,VGND,li1,47.3800,250.2400,0.000202
FILLER_88_80,VGND,li1,43.2400,250.2400,0.000177
FILLER_88_71,VGND,li1,38.4100,250.2400,0.000151
FILLER_88_65,VGND,li1,36.8000,250.2400,0.000134
FILLER_88_53,VGND,li1,32.6600,250.2400,0.000113
FILLER_88_41,VGND,li1,27.1400,250.2400,0.000078
FILLER_88_29,VGND,li1,21.6200,250.2400,0.000065
FILLER_88_27,VGND,li1,18.1700,250.2400,0.000065
FILLER_88_15,VGND,li1,15.1800,250.2400,0.000065
